Data;Sensore_1[mm];Sensore_2[mm];Sensore_3[mm];Sensore_4[mm];Sensore_5[mm];Sensore_6[mm];Sensore_7[mm];Sensore_8[mm]
05/04/2025 16:04:10.54;1000.86;1001.62;639.58;458.67;674.83;558.55;103.54;99.78
05/04/2025 16:04:10.55;1000.86;1001.62;639.14;457.57;591.17;431.76;102.43;99.78
05/04/2025 16:04:10.56;1001.08;1001.62;642.68;458.67;514.35;430.00;102.43;99.78
05/04/2025 16:04:10.57;1000.86;1001.62;639.36;460.00;474.83;424.69;102.43;99.78
05/04/2025 16:04:10.58;1001.08;1001.62;642.90;458.90;482.56;426.68;102.43;99.78
05/04/2025 16:04:10.59;1000.86;1001.62;639.36;460.22;482.12;421.38;102.21;99.78
05/04/2025 16:04:10.60;1000.86;1001.62;640.91;459.12;485.65;422.49;102.43;99.78
05/04/2025 16:04:10.61;1001.31;1001.62;641.35;460.00;488.30;418.51;101.99;99.56
05/04/2025 16:04:10.62;1000.86;1001.62;639.14;459.56;488.96;416.52;102.21;99.56
05/04/2025 16:04:10.63;1001.31;1001.62;642.90;459.12;492.49;418.95;102.21;99.78
05/04/2025 16:04:10.64;1000.64;1001.62;639.14;460.22;491.83;414.09;101.99;99.56
05/04/2025 16:04:10.65;1001.08;1001.62;642.68;459.34;494.04;416.74;102.43;99.78
05/04/2025 16:04:10.66;1001.08;1001.62;638.92;459.34;494.70;412.55;102.21;99.78
05/04/2025 16:04:10.67;1000.64;1001.62;639.14;458.01;494.92;413.65;101.99;99.56
05/04/2025 16:04:10.68;1001.31;1001.62;642.68;459.12;496.91;412.77;102.21;99.78
05/04/2025 16:04:10.69;1000.86;1001.62;638.92;460.00;495.81;410.56;102.21;99.56
05/04/2025 16:04:10.70;1001.31;1001.62;642.90;459.12;497.57;414.09;101.99;99.78
05/04/2025 16:04:10.71;1000.64;1001.62;639.14;460.44;496.91;410.56;102.21;99.78
05/04/2025 16:04:10.72;1000.64;1001.62;641.35;459.12;496.47;414.31;101.99;99.56
05/04/2025 16:04:10.73;1001.31;1001.62;640.69;460.00;497.57;410.56;102.21;99.78
