Data;Sensore_1[mm];Sensore_2[mm];Sensore_3[mm];Sensore_4[mm];Sensore_5[mm];Sensore_6[mm];Sensore_7[mm];Sensore_8[mm]
06/04/2025 08:52:53.55;1000.86;1001.62;642.90;457.35;431.35;439.49;102.43;99.78
06/04/2025 08:52:53.57;1000.86;1001.62;638.92;458.45;428.26;437.28;102.43;99.78
06/04/2025 08:52:53.57;1001.08;1001.62;642.46;457.35;426.71;444.57;102.43;99.78
06/04/2025 08:52:53.58;1000.86;1001.62;639.58;458.23;425.17;441.04;102.43;99.78
06/04/2025 08:52:53.59;1001.08;1001.62;638.92;459.12;422.52;448.11;102.65;99.78
06/04/2025 08:52:53.60;1000.86;1001.62;642.46;458.23;422.08;447.00;102.43;99.56
06/04/2025 08:52:53.61;1000.86;1001.62;638.92;459.56;419.43;449.43;102.43;99.78
06/04/2025 08:52:53.62;1001.31;1001.62;642.68;458.23;418.98;455.84;102.65;99.78
06/04/2025 08:52:53.63;1000.86;1001.62;638.70;458.90;417.00;453.19;102.43;99.56
06/04/2025 08:52:53.64;1001.31;1001.62;640.47;458.45;415.45;462.47;102.87;99.78
06/04/2025 08:52:53.65;1000.86;1001.62;641.13;456.69;414.13;458.49;102.65;99.78
06/04/2025 08:52:53.66;1001.08;1001.39;638.92;458.01;411.92;464.01;102.65;99.78
06/04/2025 08:52:53.67;1001.08;1001.62;642.68;457.13;412.36;468.87;102.87;99.78
06/04/2025 08:52:53.68;1000.86;1001.62;638.92;458.01;409.93;468.43;102.65;99.78
06/04/2025 08:52:53.69;1001.08;1001.62;642.68;456.91;410.60;476.82;102.87;99.78
06/04/2025 08:52:53.70;1000.86;1001.62;639.14;458.01;409.27;474.17;102.65;99.78
06/04/2025 08:52:53.71;1001.31;1001.62;638.92;459.12;409.27;483.45;102.87;99.56
06/04/2025 08:52:53.72;1001.08;1001.62;642.46;458.23;410.15;481.02;102.87;99.78
06/04/2025 08:52:53.73;1000.86;1001.39;638.92;459.56;409.71;485.22;103.09;99.78
06/04/2025 08:52:53.74;1001.31;1001.62;642.46;458.23;411.92;491.62;102.87;99.78
06/04/2025 08:52:53.75;1000.86;1001.39;638.92;459.34;411.48;490.30;103.09;99.78
06/04/2025 08:52:53.76;1001.31;1001.62;641.13;458.45;415.01;498.69;103.09;99.78
06/04/2025 08:52:53.77;1000.86;1001.62;640.25;457.13;414.35;494.71;102.87;99.78
06/04/2025 08:52:53.78;1000.86;1001.39;638.70;458.45;417.22;500.90;103.09;99.78
06/04/2025 08:52:53.79;1001.31;1001.62;642.46;457.13;420.09;503.11;102.87;99.78
06/04/2025 08:52:53.80;1000.64;1001.39;638.70;458.23;420.97;502.89;102.87;99.56
06/04/2025 08:52:53.81;1001.31;1001.62;642.46;457.13;422.08;509.73;103.09;99.78
06/04/2025 08:52:53.82;1000.64;1001.62;638.70;457.35;420.75;506.42;103.09;99.78
06/04/2025 08:52:53.83;1001.08;1001.39;639.14;458.01;420.09;513.05;103.09;99.56
06/04/2025 08:52:53.85;1001.31;1001.62;642.46;457.35;423.62;509.29;103.09;99.78
06/04/2025 08:52:53.85;1000.86;1001.62;639.14;458.45;427.59;511.50;103.09;99.78
06/04/2025 08:52:53.86;1001.31;1001.62;642.68;457.13;434.00;515.92;103.09;99.78
06/04/2025 08:52:53.88;1000.86;1001.62;639.14;459.12;434.88;512.83;103.32;99.78
06/04/2025 08:52:53.88;1001.31;1001.62;641.79;458.23;435.32;517.91;103.32;99.56
06/04/2025 08:52:53.89;1001.08;1001.62;640.03;458.23;461.81;513.49;103.09;99.56
06/04/2025 08:52:53.90;1000.86;1001.62;638.92;459.56;563.58;517.02;103.32;99.78
06/04/2025 08:52:53.91;1001.08;1001.62;642.68;458.23;835.10;517.69;103.32;99.78
06/04/2025 08:52:53.92;1000.86;1001.62;638.92;459.56;1001.55;515.92;103.32;99.56
06/04/2025 08:52:53.93;1001.31;1001.62;642.46;458.45;1001.77;519.45;103.32;99.78
06/04/2025 08:52:53.94;1000.86;1001.62;638.70;458.67;1001.55;513.93;103.09;99.78
06/04/2025 08:52:53.96;1000.86;1001.62;639.81;459.12;1001.55;516.36;103.32;99.78
06/04/2025 08:52:53.97;1001.08;1001.84;642.24;458.23;1001.55;511.72;103.32;99.78
06/04/2025 08:52:53.98;1000.64;1001.62;638.92;458.45;1001.55;509.07;103.09;99.78
06/04/2025 08:52:53.99;1001.31;1001.62;642.68;457.35;1001.55;511.06;103.09;99.56
06/04/2025 08:52:54.00;1000.86;1001.62;638.70;458.45;1001.55;504.43;103.09;99.78
06/04/2025 08:52:54.01;1001.08;1001.62;642.01;457.35;1001.32;505.54;103.09;99.78
06/04/2025 08:52:54.02;1001.08;1001.62;639.58;458.23;923.18;499.57;102.87;99.78
06/04/2025 08:52:54.03;1000.86;1001.62;638.92;459.56;830.91;498.03;103.09;99.78
06/04/2025 08:52:54.04;1001.31;1001.62;642.46;458.45;840.62;495.38;102.87;99.56
06/04/2025 08:52:54.05;1000.86;1001.62;638.70;459.56;840.84;491.40;102.87;99.78
06/04/2025 08:52:54.06;1001.31;1001.62;642.68;458.23;729.14;492.73;102.87;99.78
06/04/2025 08:52:54.07;1001.08;1001.62;638.92;458.90;699.34;485.66;102.87;99.78
06/04/2025 08:52:54.08;1000.86;1001.62;640.25;459.34;616.56;485.22;103.09;99.78
06/04/2025 08:52:54.09;1001.31;1001.62;641.35;458.45;543.93;479.91;102.87;99.78
06/04/2025 08:52:54.10;1000.64;1001.62;638.70;459.56;503.53;475.50;102.65;99.78
06/04/2025 08:52:54.11;1001.53;1001.62;642.68;458.67;505.52;475.50;102.65;99.78
06/04/2025 08:52:54.12;1000.64;1001.62;638.70;458.23;504.64;466.00;102.65;99.78
06/04/2025 08:52:54.13;1000.86;1001.62;642.24;457.13;504.19;465.78;102.65;99.78
06/04/2025 08:52:54.14;1001.31;1001.62;639.14;457.13;505.30;459.37;102.87;99.78
06/04/2025 08:52:54.15;1000.86;1001.62;638.92;458.90;503.53;462.02;102.65;99.56
06/04/2025 08:52:54.16;1001.08;1001.62;642.46;458.01;503.53;457.83;102.65;99.78
06/04/2025 08:52:54.17;1000.86;1001.62;638.92;459.56;502.43;452.97;102.65;99.78
06/04/2025 08:52:54.18;1001.08;1001.62;642.46;458.23;500.88;455.18;102.65;99.56
06/04/2025 08:52:54.19;1001.08;1001.62;638.92;458.90;500.44;448.33;102.43;99.56
06/04/2025 08:52:54.20;1000.86;1001.62;640.91;458.90;498.23;448.77;102.65;99.78
06/04/2025 08:52:54.21;1001.08;1001.62;640.91;457.79;497.57;443.69;102.43;99.56
06/04/2025 08:52:54.22;1000.86;1001.62;638.92;459.34;495.36;441.48;102.43;99.56
06/04/2025 08:52:54.23;1001.31;1001.62;642.68;458.23;493.82;441.48;102.43;99.78
06/04/2025 08:52:54.24;1000.86;1001.62;638.70;458.23;492.49;435.74;102.43;99.56
06/04/2025 08:52:54.25;1000.64;1001.39;642.46;457.35;489.18;438.17;102.43;99.56
06/04/2025 08:52:54.26;1001.31;1001.62;638.92;457.35;488.74;432.43;102.43;99.78
06/04/2025 08:52:54.27;1000.86;1001.62;639.14;458.23;485.43;433.75;102.43;99.56
06/04/2025 08:52:54.28;1001.31;1001.39;642.01;457.13;483.22;429.33;102.43;99.78
06/04/2025 08:52:54.29;1000.86;1001.62;638.70;458.45;481.46;427.35;102.43;99.78
06/04/2025 08:52:54.30;1000.86;1001.62;642.46;457.13;477.70;430.22;102.43;99.56
06/04/2025 08:52:54.31;1001.31;1001.62;638.92;457.79;477.04;425.36;102.21;99.78
06/04/2025 08:52:54.32;1000.64;1001.62;641.13;458.01;472.85;428.89;102.43;99.78
06/04/2025 08:52:54.33;1001.08;1001.62;640.03;457.79;471.08;423.81;102.21;99.78
06/04/2025 08:52:54.34;1000.86;1001.62;638.92;459.34;468.21;426.24;102.43;99.78
06/04/2025 08:52:54.35;1001.08;1001.39;642.68;458.23;464.68;424.92;102.43;99.78
06/04/2025 08:52:54.36;1001.31;1001.62;638.92;458.23;463.36;423.15;102.21;99.56
